age,race,sex,priors_count,c_charge_degree,days_served,two_year_recid
34.0,0.0,1.0,22.0,0.0,1.1,1.0
51.0,0.0,1.0,4.0,1.0,7.85,0.0
45.0,0.0,1.0,11.0,0.0,0.99,0.0
31.0,1.0,0.0,2.0,0.0,1.12,1.0
35.0,0.0,1.0,5.0,0.0,225.15,1.0
46.0,0.0,0.0,2.0,0.0,9.71,1.0
35.0,0.0,1.0,1.0,0.0,0.81,0.0
34.0,1.0,1.0,2.0,1.0,1.08,0.0
30.0,1.0,1.0,1.0,0.0,0.8,1.0
20.0,0.0,1.0,1.0,0.0,109.02,1.0
24.0,0.0,1.0,2.0,1.0,0.85,1.0
31.0,0.0,1.0,7.0,0.0,54.28,1.0
55.0,1.0,1.0,0.0,0.0,0.61,0.0
27.0,0.0,1.0,7.0,1.0,27.69,1.0
23.0,0.0,1.0,3.0,0.0,33.63,0.0
27.0,0.0,1.0,8.0,1.0,0.15,0.0
21.0,0.0,1.0,0.0,0.0,1.19,0.0
23.0,0.0,1.0,2.0,0.0,2.36,1.0
25.0,1.0,1.0,1.0,0.0,0.63,0.0
25.0,0.0,0.0,0.0,1.0,44.23,0.0
23.0,0.0,1.0,1.0,0.0,120.31,1.0
36.0,1.0,1.0,1.0,0.0,0.8,0.0
24.0,0.0,1.0,3.0,0.0,0.96,1.0
43.0,1.0,1.0,11.0,0.0,76.96,1.0
28.0,1.0,1.0,3.0,1.0,0.97,1.0
42.0,0.0,1.0,1.0,1.0,17.09,1.0
24.0,1.0,1.0,3.0,1.0,0.14,0.0
25.0,0.0,1.0,0.0,0.0,1.86,0.0
61.0,0.0,1.0,8.0,0.0,0.75,1.0
39.0,1.0,1.0,2.0,1.0,0.61,0.0
44.0,0.0,1.0,0.0,1.0,2.02,0.0
51.0,0.0,1.0,9.0,0.0,35.33,1.0
61.0,0.0,1.0,1.0,0.0,0.25,1.0
49.0,0.0,1.0,3.0,0.0,0.88,1.0
55.0,1.0,1.0,0.0,1.0,0.56,0.0
25.0,1.0,1.0,5.0,0.0,101.88,1.0
28.0,0.0,1.0,12.0,0.0,1.85,0.0
77.0,0.0,1.0,1.0,1.0,2.32,1.0
36.0,0.0,1.0,0.0,1.0,2.96,0.0
24.0,0.0,1.0,0.0,0.0,2.23,0.0
35.0,0.0,1.0,5.0,0.0,6.45,0.0
33.0,0.0,1.0,7.0,1.0,1.97,1.0
30.0,0.0,1.0,0.0,1.0,0.81,0.0
23.0,0.0,1.0,5.0,0.0,4.98,1.0
32.0,0.0,1.0,19.0,0.0,1.14,1.0
22.0,1.0,1.0,1.0,0.0,8.38,0.0
37.0,0.0,1.0,22.0,1.0,1.73,1.0
28.0,1.0,0.0,0.0,0.0,0.9,0.0
69.0,1.0,1.0,0.0,1.0,0.88,0.0
42.0,1.0,0.0,0.0,1.0,1.21,0.0
44.0,1.0,1.0,0.0,1.0,0.19,0.0
26.0,0.0,1.0,6.0,1.0,3.74,1.0
47.0,0.0,1.0,20.0,0.0,1.67,0.0
32.0,0.0,1.0,3.0,0.0,8.06,1.0
21.0,0.0,1.0,0.0,1.0,0.89,0.0
49.0,0.0,1.0,3.0,0.0,0.99,0.0
51.0,1.0,1.0,1.0,1.0,1.24,0.0
28.0,1.0,1.0,1.0,0.0,4.01,1.0
21.0,1.0,1.0,0.0,0.0,0.12,0.0
23.0,0.0,1.0,2.0,0.0,1.14,1.0
26.0,0.0,0.0,4.0,0.0,2.12,0.0
27.0,0.0,1.0,13.0,0.0,2.07,1.0
38.0,0.0,0.0,0.0,1.0,1.11,0.0
28.0,0.0,1.0,18.0,0.0,0.32,1.0
31.0,0.0,1.0,19.0,0.0,0.81,1.0
30.0,1.0,1.0,3.0,1.0,1.08,0.0
30.0,0.0,0.0,3.0,0.0,26.1,0.0
38.0,0.0,1.0,4.0,1.0,0.85,0.0
25.0,0.0,1.0,0.0,1.0,1.02,1.0
61.0,1.0,1.0,3.0,1.0,0.85,1.0
46.0,1.0,0.0,2.0,0.0,19.91,0.0
42.0,0.0,0.0,2.0,1.0,34.74,0.0
62.0,1.0,0.0,0.0,1.0,0.26,0.0
29.0,0.0,1.0,2.0,1.0,1.09,0.0
29.0,1.0,1.0,2.0,0.0,2.08,0.0
30.0,0.0,1.0,14.0,0.0,64.11,1.0
51.0,1.0,1.0,2.0,1.0,0.22,1.0
24.0,1.0,1.0,0.0,0.0,1.02,0.0
68.0,1.0,1.0,4.0,1.0,11.22,0.0
45.0,0.0,1.0,0.0,1.0,0.85,0.0
29.0,1.0,0.0,0.0,1.0,0.3,0.0
28.0,1.0,1.0,2.0,0.0,10.05,1.0
33.0,0.0,1.0,0.0,0.0,0.83,1.0
49.0,0.0,1.0,3.0,0.0,1.06,0.0
38.0,1.0,1.0,0.0,0.0,7.32,0.0
34.0,1.0,1.0,2.0,0.0,0.82,1.0
61.0,1.0,1.0,1.0,0.0,1.04,0.0
26.0,0.0,1.0,15.0,0.0,42.97,0.0
23.0,0.0,1.0,0.0,1.0,1.85,0.0
40.0,1.0,1.0,10.0,0.0,4.99,1.0
39.0,1.0,0.0,1.0,1.0,10.01,1.0
37.0,1.0,1.0,0.0,1.0,0.94,0.0
34.0,1.0,1.0,1.0,1.0,1.29,0.0
36.0,0.0,1.0,0.0,0.0,0.83,0.0
50.0,1.0,1.0,0.0,1.0,14.31,1.0
58.0,1.0,0.0,0.0,1.0,0.01,0.0
38.0,0.0,1.0,1.0,1.0,3.99,0.0
43.0,0.0,1.0,1.0,0.0,1.94,0.0
26.0,1.0,1.0,2.0,0.0,0.99,1.0
31.0,0.0,0.0,0.0,1.0,1.92,1.0
46.0,0.0,1.0,15.0,0.0,6.93,1.0
30.0,0.0,0.0,11.0,0.0,6.05,1.0
56.0,1.0,1.0,1.0,0.0,35.1,0.0
28.0,1.0,0.0,1.0,1.0,1.28,0.0
21.0,0.0,1.0,0.0,0.0,2.03,0.0
27.0,1.0,1.0,4.0,0.0,0.16,1.0
20.0,0.0,1.0,0.0,0.0,2.77,0.0
41.0,0.0,1.0,2.0,0.0,0.29,0.0
33.0,1.0,0.0,2.0,0.0,0.6,0.0
23.0,0.0,1.0,0.0,1.0,0.98,1.0
47.0,1.0,1.0,2.0,0.0,0.34,0.0
32.0,0.0,1.0,0.0,0.0,24.69,0.0
64.0,1.0,1.0,0.0,0.0,108.9,0.0
24.0,1.0,0.0,2.0,0.0,2.18,0.0
32.0,1.0,1.0,3.0,0.0,-0.24,1.0
41.0,1.0,1.0,0.0,1.0,0.08,0.0
20.0,0.0,1.0,0.0,1.0,11.96,1.0
33.0,1.0,1.0,3.0,0.0,1.19,0.0
27.0,0.0,1.0,0.0,1.0,1.8,0.0
44.0,1.0,1.0,0.0,0.0,4.05,0.0
31.0,1.0,1.0,3.0,1.0,0.82,1.0
23.0,0.0,1.0,1.0,0.0,7.06,1.0
30.0,0.0,1.0,5.0,0.0,180.75,1.0
24.0,1.0,1.0,3.0,0.0,35.87,0.0
42.0,1.0,1.0,0.0,1.0,0.9,0.0
31.0,0.0,1.0,0.0,0.0,0.97,0.0
27.0,0.0,1.0,7.0,0.0,4.66,0.0
22.0,0.0,1.0,1.0,0.0,-0.17,1.0
34.0,1.0,1.0,0.0,0.0,1.01,1.0
24.0,0.0,1.0,1.0,0.0,1.0,1.0
36.0,0.0,1.0,2.0,0.0,47.13,1.0
39.0,1.0,1.0,1.0,0.0,0.91,0.0
31.0,0.0,1.0,3.0,1.0,19.91,1.0
47.0,1.0,1.0,3.0,0.0,0.93,0.0
27.0,0.0,1.0,5.0,0.0,1.23,1.0
26.0,0.0,1.0,0.0,1.0,0.95,1.0
23.0,1.0,1.0,0.0,0.0,0.65,1.0
24.0,1.0,1.0,3.0,0.0,0.21,1.0
24.0,1.0,1.0,1.0,0.0,2.08,0.0
28.0,0.0,1.0,3.0,1.0,8.14,1.0
32.0,0.0,1.0,4.0,0.0,414.03,1.0
49.0,1.0,1.0,0.0,0.0,73.76,0.0
64.0,1.0,1.0,8.0,0.0,0.87,0.0
21.0,0.0,1.0,0.0,0.0,0.83,1.0
31.0,0.0,0.0,0.0,0.0,-0.13,0.0
28.0,0.0,1.0,4.0,1.0,0.55,1.0
59.0,1.0,1.0,0.0,0.0,1.18,0.0
34.0,1.0,1.0,1.0,1.0,0.87,0.0
26.0,0.0,1.0,9.0,1.0,1.84,1.0
69.0,1.0,1.0,0.0,1.0,2.75,1.0
24.0,1.0,1.0,0.0,0.0,0.73,0.0
26.0,0.0,0.0,1.0,0.0,1.12,1.0
31.0,0.0,1.0,5.0,1.0,0.94,1.0
30.0,0.0,1.0,3.0,0.0,0.89,1.0
53.0,1.0,1.0,0.0,1.0,0.91,0.0
44.0,1.0,1.0,1.0,0.0,0.1,1.0
25.0,1.0,1.0,6.0,0.0,1.9,0.0
33.0,1.0,1.0,9.0,0.0,49.03,1.0
37.0,0.0,0.0,0.0,1.0,1.17,0.0
21.0,0.0,1.0,1.0,0.0,49.12,1.0
26.0,0.0,1.0,3.0,1.0,2.08,1.0
27.0,0.0,1.0,2.0,0.0,1.97,0.0
25.0,1.0,0.0,0.0,1.0,2.29,0.0
56.0,0.0,0.0,0.0,1.0,3.2,0.0
25.0,0.0,1.0,1.0,0.0,2.05,0.0
37.0,0.0,1.0,3.0,1.0,0.94,1.0
31.0,1.0,1.0,1.0,0.0,1.25,0.0
61.0,0.0,1.0,12.0,0.0,241.99,0.0
29.0,0.0,1.0,7.0,0.0,1.05,1.0
32.0,0.0,1.0,2.0,1.0,1.27,0.0
31.0,0.0,1.0,0.0,0.0,2.0,0.0
22.0,1.0,1.0,3.0,1.0,10.64,1.0
31.0,0.0,1.0,0.0,1.0,3.82,0.0
24.0,0.0,1.0,1.0,1.0,1.69,1.0
39.0,0.0,1.0,4.0,0.0,118.86,0.0
20.0,0.0,1.0,0.0,0.0,0.16,1.0
31.0,0.0,0.0,1.0,0.0,33.66,1.0
28.0,1.0,1.0,1.0,0.0,3.27,0.0
26.0,0.0,1.0,0.0,0.0,2.04,0.0
33.0,0.0,1.0,0.0,0.0,141.98,0.0
21.0,1.0,1.0,3.0,0.0,1.16,1.0
35.0,0.0,1.0,0.0,1.0,57.24,1.0
26.0,1.0,1.0,0.0,1.0,1.86,1.0
48.0,1.0,1.0,0.0,0.0,11.02,0.0
29.0,1.0,1.0,2.0,0.0,3.81,0.0
50.0,0.0,1.0,13.0,0.0,242.95,1.0
63.0,1.0,1.0,1.0,1.0,5.74,0.0
31.0,1.0,0.0,0.0,0.0,0.58,1.0
35.0,0.0,1.0,0.0,0.0,1.13,0.0
37.0,1.0,1.0,0.0,0.0,0.97,0.0
37.0,0.0,1.0,0.0,1.0,1.02,1.0
23.0,0.0,1.0,0.0,0.0,0.65,0.0
30.0,0.0,1.0,11.0,1.0,1.22,1.0
42.0,1.0,1.0,0.0,0.0,0.64,0.0
34.0,0.0,1.0,1.0,1.0,2.12,0.0
40.0,0.0,1.0,21.0,0.0,29.93,0.0
32.0,1.0,1.0,2.0,0.0,0.89,0.0
32.0,0.0,1.0,7.0,0.0,5.06,0.0
21.0,0.0,1.0,1.0,0.0,1.02,1.0
46.0,1.0,1.0,1.0,0.0,10.55,0.0
54.0,1.0,1.0,2.0,0.0,29.4,1.0
56.0,1.0,1.0,1.0,1.0,3.94,0.0
30.0,1.0,0.0,3.0,0.0,530.08,1.0
54.0,0.0,1.0,0.0,1.0,-0.18,0.0
28.0,1.0,1.0,5.0,1.0,26.14,1.0
45.0,1.0,1.0,2.0,1.0,0.24,0.0
48.0,0.0,1.0,4.0,0.0,1.07,0.0
35.0,1.0,1.0,4.0,0.0,1.12,1.0
46.0,1.0,1.0,0.0,0.0,78.77,0.0
41.0,0.0,1.0,7.0,0.0,58.07,0.0
31.0,1.0,1.0,0.0,1.0,5.19,0.0
28.0,0.0,1.0,3.0,1.0,0.17,0.0
29.0,0.0,1.0,6.0,0.0,1.04,1.0
30.0,0.0,1.0,0.0,1.0,0.14,1.0
37.0,0.0,1.0,12.0,1.0,52.31,0.0
36.0,0.0,0.0,4.0,0.0,0.76,0.0
23.0,0.0,1.0,2.0,0.0,0.23,1.0
25.0,0.0,1.0,3.0,0.0,1.22,0.0
28.0,1.0,1.0,0.0,0.0,0.72,0.0
23.0,0.0,1.0,0.0,0.0,3.86,0.0
29.0,0.0,1.0,6.0,0.0,22.04,1.0
23.0,0.0,0.0,0.0,1.0,0.82,1.0
47.0,0.0,1.0,4.0,0.0,0.17,0.0
36.0,0.0,0.0,1.0,0.0,1.13,0.0
52.0,1.0,1.0,3.0,1.0,0.94,0.0
22.0,0.0,0.0,3.0,1.0,1.12,0.0
37.0,0.0,1.0,8.0,1.0,1.1,0.0
21.0,0.0,1.0,1.0,0.0,86.06,1.0
38.0,1.0,0.0,1.0,1.0,1.2,1.0
25.0,1.0,1.0,2.0,0.0,1.22,1.0
21.0,0.0,1.0,2.0,0.0,0.96,1.0
20.0,0.0,1.0,2.0,0.0,129.13,1.0
59.0,0.0,1.0,3.0,0.0,8.1,0.0
46.0,0.0,1.0,0.0,1.0,0.82,0.0
58.0,1.0,1.0,1.0,0.0,3.21,0.0
24.0,1.0,1.0,0.0,0.0,1.36,1.0
52.0,1.0,1.0,4.0,1.0,1.69,1.0
62.0,1.0,1.0,0.0,1.0,1.12,0.0
36.0,0.0,1.0,17.0,0.0,15.02,1.0
42.0,0.0,1.0,10.0,1.0,0.88,1.0
56.0,1.0,1.0,13.0,0.0,6.94,0.0
23.0,0.0,1.0,1.0,0.0,0.96,1.0
33.0,1.0,1.0,1.0,0.0,10.11,1.0
57.0,1.0,0.0,1.0,0.0,1.95,1.0
23.0,0.0,1.0,1.0,0.0,2.03,0.0
54.0,1.0,1.0,0.0,1.0,0.76,0.0
50.0,1.0,1.0,2.0,1.0,0.32,0.0
44.0,0.0,1.0,3.0,1.0,2.85,0.0
55.0,0.0,1.0,0.0,1.0,0.95,1.0
34.0,1.0,1.0,0.0,0.0,116.24,0.0
21.0,1.0,1.0,0.0,0.0,28.93,1.0
24.0,0.0,1.0,3.0,0.0,75.8,0.0
42.0,1.0,0.0,0.0,0.0,1.11,0.0
28.0,0.0,1.0,0.0,0.0,0.24,0.0
29.0,0.0,1.0,15.0,0.0,1.94,1.0
53.0,0.0,1.0,4.0,0.0,1.96,0.0
45.0,1.0,1.0,8.0,1.0,71.07,1.0
55.0,1.0,1.0,1.0,1.0,4.06,0.0
31.0,0.0,1.0,5.0,0.0,2.13,0.0
50.0,0.0,1.0,5.0,0.0,31.55,0.0
44.0,1.0,0.0,0.0,0.0,0.75,1.0
42.0,1.0,1.0,0.0,1.0,0.22,0.0
20.0,0.0,1.0,1.0,0.0,4.75,1.0
23.0,0.0,1.0,0.0,1.0,0.63,1.0
49.0,0.0,1.0,10.0,0.0,9.84,1.0
23.0,0.0,1.0,0.0,0.0,1.87,0.0
23.0,0.0,0.0,6.0,1.0,17.78,0.0
39.0,0.0,1.0,8.0,0.0,40.19,0.0
40.0,0.0,0.0,15.0,0.0,65.8,1.0
21.0,0.0,1.0,1.0,0.0,15.19,1.0
23.0,1.0,0.0,0.0,0.0,1.72,1.0
31.0,1.0,1.0,5.0,0.0,1.14,1.0
34.0,1.0,1.0,16.0,0.0,1.05,1.0
55.0,0.0,0.0,2.0,0.0,1.13,0.0
27.0,0.0,1.0,10.0,0.0,1.18,1.0
22.0,0.0,0.0,0.0,0.0,1.22,0.0
23.0,0.0,1.0,0.0,0.0,1.93,0.0
37.0,0.0,1.0,1.0,1.0,0.69,1.0
21.0,0.0,1.0,1.0,0.0,8.35,0.0
25.0,0.0,0.0,0.0,1.0,0.91,0.0
28.0,0.0,1.0,6.0,0.0,0.99,1.0
21.0,0.0,1.0,1.0,0.0,3.11,1.0
59.0,1.0,1.0,17.0,0.0,23.24,1.0
19.0,0.0,0.0,0.0,1.0,1.37,1.0
22.0,1.0,0.0,0.0,1.0,2.03,0.0
51.0,1.0,1.0,0.0,1.0,1.2,0.0
23.0,1.0,1.0,2.0,0.0,13.28,0.0
39.0,0.0,1.0,1.0,0.0,1.08,0.0
22.0,0.0,0.0,0.0,0.0,1.05,1.0
21.0,0.0,1.0,1.0,0.0,8.0,0.0
48.0,0.0,1.0,1.0,0.0,0.71,0.0
64.0,0.0,1.0,0.0,0.0,4.03,0.0
37.0,1.0,1.0,1.0,1.0,1.17,1.0
67.0,1.0,1.0,3.0,0.0,1.24,0.0
21.0,0.0,1.0,1.0,0.0,0.72,1.0
23.0,0.0,1.0,8.0,0.0,255.08,1.0
35.0,0.0,1.0,0.0,0.0,0.89,0.0
34.0,0.0,1.0,3.0,0.0,33.86,1.0
37.0,0.0,1.0,2.0,0.0,0.63,1.0
45.0,0.0,1.0,0.0,0.0,0.89,1.0
39.0,0.0,1.0,2.0,0.0,0.18,0.0
21.0,0.0,1.0,0.0,1.0,45.0,0.0
52.0,1.0,1.0,2.0,0.0,1.87,0.0
49.0,1.0,1.0,1.0,0.0,12.9,0.0
27.0,0.0,1.0,3.0,1.0,12.17,1.0
24.0,1.0,1.0,1.0,0.0,0.19,0.0
22.0,0.0,1.0,3.0,0.0,16.04,1.0
28.0,0.0,1.0,0.0,1.0,0.01,1.0
33.0,0.0,0.0,7.0,0.0,26.18,1.0
29.0,1.0,1.0,1.0,0.0,0.98,1.0
41.0,0.0,1.0,19.0,0.0,220.0,0.0
44.0,0.0,1.0,0.0,0.0,0.68,1.0
25.0,0.0,1.0,1.0,1.0,1.16,1.0
33.0,1.0,0.0,2.0,0.0,14.03,0.0
33.0,1.0,1.0,5.0,1.0,1.07,1.0
22.0,1.0,1.0,3.0,0.0,142.17,1.0
36.0,1.0,1.0,1.0,0.0,0.84,0.0
46.0,1.0,1.0,0.0,1.0,0.58,0.0
34.0,1.0,1.0,1.0,1.0,0.21,0.0
45.0,1.0,1.0,3.0,0.0,1.1,0.0
34.0,0.0,1.0,2.0,0.0,1.1,0.0
24.0,1.0,1.0,2.0,1.0,0.21,0.0
46.0,1.0,1.0,0.0,1.0,0.55,0.0
27.0,0.0,1.0,0.0,0.0,3.22,1.0
31.0,1.0,1.0,11.0,0.0,11.85,1.0
35.0,1.0,1.0,0.0,1.0,0.87,1.0
41.0,0.0,1.0,2.0,0.0,14.96,0.0
27.0,0.0,1.0,11.0,0.0,5.12,1.0
48.0,0.0,1.0,0.0,0.0,2.17,0.0
50.0,1.0,1.0,1.0,0.0,1.73,0.0
52.0,0.0,1.0,0.0,0.0,1.11,0.0
22.0,1.0,1.0,1.0,0.0,19.96,1.0
40.0,0.0,1.0,23.0,1.0,31.91,1.0
23.0,0.0,0.0,1.0,0.0,0.79,0.0
43.0,0.0,1.0,5.0,1.0,14.25,0.0
26.0,0.0,1.0,6.0,0.0,4.32,1.0
30.0,0.0,0.0,9.0,0.0,243.09,1.0
46.0,1.0,1.0,7.0,0.0,36.12,1.0
39.0,1.0,1.0,1.0,0.0,0.8,0.0
46.0,0.0,1.0,0.0,1.0,1.04,0.0
27.0,0.0,1.0,3.0,0.0,0.97,1.0
21.0,0.0,1.0,0.0,0.0,2.87,0.0
34.0,0.0,1.0,4.0,1.0,0.97,0.0
25.0,1.0,1.0,4.0,1.0,1.13,0.0
34.0,0.0,1.0,1.0,0.0,0.85,0.0
26.0,0.0,1.0,7.0,0.0,1.89,1.0
20.0,0.0,0.0,0.0,0.0,0.99,0.0
22.0,0.0,1.0,1.0,1.0,4.09,1.0
46.0,1.0,1.0,0.0,1.0,0.25,0.0
24.0,0.0,0.0,0.0,0.0,1.17,0.0
43.0,1.0,1.0,6.0,0.0,9.86,1.0
57.0,1.0,1.0,14.0,0.0,19.91,1.0
32.0,0.0,1.0,0.0,0.0,2.19,0.0
29.0,1.0,1.0,0.0,1.0,0.96,1.0
30.0,0.0,1.0,1.0,0.0,0.93,1.0
37.0,1.0,0.0,1.0,1.0,1.17,0.0
48.0,0.0,1.0,11.0,1.0,56.09,1.0
24.0,1.0,1.0,2.0,1.0,15.01,0.0
61.0,1.0,1.0,0.0,1.0,-0.14,0.0
21.0,0.0,1.0,7.0,0.0,10.84,1.0
53.0,0.0,1.0,13.0,1.0,1.83,0.0
41.0,1.0,1.0,1.0,0.0,1.03,1.0
32.0,1.0,1.0,2.0,0.0,0.83,0.0
40.0,1.0,1.0,0.0,0.0,1.15,0.0
38.0,0.0,1.0,16.0,0.0,241.87,1.0
53.0,0.0,1.0,1.0,1.0,0.6,0.0
32.0,0.0,1.0,7.0,0.0,51.04,1.0
30.0,0.0,1.0,0.0,0.0,2.83,0.0
34.0,0.0,1.0,19.0,0.0,4.74,1.0
30.0,0.0,0.0,0.0,1.0,1.0,1.0
39.0,1.0,1.0,5.0,0.0,18.82,0.0
35.0,0.0,1.0,8.0,0.0,239.13,0.0
22.0,0.0,1.0,1.0,0.0,0.0,1.0
28.0,1.0,1.0,4.0,0.0,3.85,1.0
28.0,0.0,1.0,5.0,0.0,0.41,0.0
27.0,0.0,1.0,3.0,1.0,1.22,0.0
32.0,0.0,0.0,4.0,0.0,6.81,1.0
25.0,0.0,1.0,0.0,0.0,2.33,0.0
39.0,0.0,0.0,3.0,0.0,0.86,1.0
22.0,0.0,1.0,1.0,0.0,4.84,0.0
23.0,0.0,1.0,0.0,1.0,0.89,1.0
54.0,1.0,1.0,1.0,1.0,1.11,1.0
42.0,1.0,1.0,1.0,1.0,0.75,1.0
25.0,1.0,1.0,0.0,1.0,0.58,0.0
25.0,0.0,1.0,3.0,1.0,7.2,0.0
24.0,0.0,0.0,2.0,0.0,1.92,1.0
30.0,0.0,0.0,7.0,1.0,0.91,1.0
26.0,1.0,1.0,1.0,0.0,5.97,0.0
37.0,0.0,1.0,2.0,0.0,169.73,0.0
31.0,0.0,1.0,15.0,0.0,2.1,1.0
31.0,0.0,1.0,0.0,1.0,0.96,0.0
36.0,1.0,0.0,3.0,0.0,25.2,0.0
23.0,0.0,0.0,1.0,0.0,28.36,1.0
35.0,1.0,1.0,6.0,0.0,1.75,1.0
27.0,0.0,1.0,5.0,1.0,6.3,1.0
51.0,1.0,1.0,1.0,0.0,0.61,1.0
61.0,0.0,1.0,15.0,0.0,1.18,1.0
22.0,0.0,1.0,4.0,0.0,260.2,1.0
36.0,1.0,1.0,5.0,1.0,0.6,1.0
27.0,0.0,1.0,8.0,1.0,0.67,1.0
24.0,0.0,0.0,6.0,0.0,26.08,1.0
24.0,1.0,1.0,2.0,0.0,1.12,0.0
40.0,0.0,1.0,2.0,1.0,0.83,0.0
56.0,1.0,1.0,4.0,1.0,0.26,0.0
37.0,1.0,1.0,11.0,0.0,1.02,1.0
56.0,1.0,1.0,3.0,1.0,0.18,0.0
45.0,0.0,1.0,6.0,0.0,1.36,0.0
22.0,0.0,1.0,1.0,0.0,21.28,1.0
31.0,1.0,1.0,6.0,0.0,3.07,0.0
22.0,0.0,1.0,1.0,0.0,1.63,1.0
27.0,0.0,1.0,18.0,0.0,0.24,1.0
55.0,1.0,1.0,0.0,1.0,0.95,0.0
45.0,1.0,1.0,1.0,0.0,5.07,1.0
32.0,0.0,1.0,2.0,0.0,1.07,1.0
35.0,1.0,0.0,4.0,0.0,13.92,0.0
20.0,0.0,0.0,1.0,0.0,3.98,1.0
33.0,0.0,1.0,4.0,1.0,1.74,1.0
38.0,0.0,1.0,2.0,0.0,9.21,1.0
29.0,0.0,1.0,0.0,1.0,1.03,0.0
55.0,1.0,1.0,13.0,0.0,0.83,1.0
22.0,0.0,1.0,1.0,0.0,1.23,1.0
23.0,0.0,1.0,4.0,0.0,0.7,1.0
22.0,0.0,0.0,0.0,1.0,7.72,0.0
37.0,0.0,0.0,3.0,0.0,28.14,0.0
34.0,1.0,1.0,1.0,0.0,2.83,0.0
57.0,0.0,1.0,19.0,0.0,117.67,0.0
27.0,0.0,1.0,0.0,0.0,1.02,0.0
27.0,0.0,1.0,13.0,0.0,0.95,1.0
25.0,1.0,1.0,4.0,0.0,183.17,0.0
33.0,0.0,0.0,0.0,0.0,1.76,0.0
49.0,1.0,1.0,8.0,0.0,24.05,0.0
25.0,0.0,1.0,2.0,0.0,1.07,0.0
50.0,1.0,1.0,9.0,1.0,1.02,1.0
22.0,0.0,1.0,0.0,0.0,-0.12,1.0
25.0,0.0,1.0,0.0,0.0,0.32,0.0
30.0,0.0,1.0,15.0,0.0,1.77,1.0
30.0,0.0,1.0,1.0,0.0,70.13,0.0
29.0,0.0,1.0,9.0,0.0,4.75,1.0
27.0,1.0,1.0,0.0,0.0,0.88,0.0
40.0,0.0,1.0,13.0,0.0,1.03,0.0
56.0,1.0,1.0,0.0,0.0,1.2,0.0
29.0,1.0,1.0,6.0,0.0,0.66,1.0
44.0,0.0,1.0,0.0,0.0,0.82,1.0
28.0,0.0,1.0,13.0,0.0,1.83,1.0
37.0,0.0,1.0,4.0,1.0,75.11,1.0
30.0,0.0,1.0,1.0,0.0,0.91,0.0
21.0,0.0,1.0,0.0,0.0,1.34,1.0
26.0,0.0,1.0,0.0,0.0,1.18,1.0
55.0,0.0,1.0,17.0,0.0,25.97,1.0
69.0,1.0,1.0,0.0,1.0,0.95,0.0
24.0,0.0,1.0,1.0,0.0,1.94,1.0
28.0,0.0,1.0,6.0,1.0,5.2,1.0
31.0,0.0,0.0,0.0,0.0,2.05,0.0
23.0,0.0,0.0,2.0,0.0,1.18,1.0
43.0,0.0,1.0,20.0,0.0,1.08,0.0
24.0,1.0,1.0,2.0,0.0,2.06,1.0
75.0,0.0,0.0,5.0,0.0,1.12,0.0
26.0,1.0,1.0,0.0,1.0,1.06,0.0
25.0,0.0,1.0,2.0,1.0,4.89,1.0
30.0,1.0,1.0,0.0,1.0,0.21,0.0
29.0,0.0,1.0,2.0,1.0,50.8,0.0
26.0,0.0,1.0,1.0,0.0,0.83,1.0
57.0,1.0,1.0,0.0,0.0,-0.1,0.0
46.0,0.0,1.0,5.0,0.0,202.08,1.0
22.0,1.0,1.0,1.0,0.0,11.93,0.0
52.0,0.0,1.0,0.0,1.0,1.1,1.0
59.0,1.0,0.0,0.0,1.0,0.18,0.0
25.0,0.0,1.0,2.0,0.0,0.92,1.0
44.0,1.0,1.0,5.0,0.0,6.99,0.0
24.0,1.0,0.0,0.0,0.0,0.92,0.0
22.0,0.0,1.0,0.0,0.0,1.06,0.0
74.0,1.0,1.0,0.0,1.0,1.01,0.0
25.0,1.0,1.0,5.0,1.0,14.93,1.0
22.0,1.0,1.0,0.0,0.0,1.24,0.0
30.0,0.0,1.0,0.0,0.0,0.2,0.0
50.0,0.0,0.0,1.0,0.0,1.08,0.0
50.0,1.0,0.0,0.0,1.0,0.23,1.0
34.0,0.0,1.0,11.0,0.0,0.85,1.0
21.0,0.0,1.0,0.0,0.0,0.18,0.0
67.0,1.0,1.0,0.0,0.0,24.1,1.0
48.0,0.0,1.0,7.0,0.0,2.85,1.0
21.0,0.0,1.0,1.0,0.0,1.0,1.0
20.0,0.0,1.0,0.0,0.0,0.88,1.0
22.0,0.0,1.0,0.0,0.0,0.86,1.0
25.0,1.0,0.0,1.0,1.0,0.98,1.0
24.0,0.0,1.0,11.0,0.0,51.13,1.0
36.0,0.0,0.0,1.0,1.0,1.1,0.0
30.0,0.0,0.0,14.0,0.0,5.16,1.0
28.0,0.0,1.0,1.0,0.0,0.14,0.0
53.0,0.0,0.0,5.0,0.0,1.8,0.0
24.0,0.0,0.0,3.0,0.0,0.05,0.0
24.0,1.0,1.0,8.0,0.0,0.88,1.0
38.0,1.0,1.0,5.0,0.0,0.02,1.0
31.0,1.0,1.0,5.0,0.0,1.09,1.0
40.0,0.0,1.0,20.0,0.0,1.07,0.0
33.0,0.0,1.0,9.0,1.0,2.73,1.0
56.0,0.0,1.0,12.0,0.0,1.68,1.0
22.0,0.0,1.0,1.0,0.0,1.83,0.0
